Text,Category,Score,Label
"['türkiye', 'sınır', 'suri', 'taraf', 'ki', 'ypg', 'terör', 'örgüt', 'kaynaklı', 'roket', 'at', 'sonuç', 'kilis', 'roket', 'düş']",other,-0.9186,negatif
"['şehit', 'ol', 'asker', 'isim']",other,-0.25,negatif
"['ocak', 'te', 'şehit', 'ol', 'asker', 'isim', 'sosyal', 'medya', 'hesap', 'paylaş']",other,-0.7184,negatif
"['türkiye', 'gönder', 'zırhlı', 'araç', 'terör', 'örgüt', 'el', 'geç']",other,-0.875,negatif
"['türkiye', 'somal', 'ordu', 'terör', 'örgüt', 'eşşebab', 'mücadele', 'et', 'için', 'gönder', 'zırhlı', 'araç', 'terör', 'örgüt', 'el', 'geç', 'iddia', 'et']",other,-0.9584,negatif
"['ilk', 'sarı', 'torba', 'sonra', 'bavul']",other,-0.25,negatif
"['sarı', 'torba', 'taşı', 'asker', 'naaş', 'sonra', 'bavul', 'kon', 'aile', 'teslim', 'et', 'görüntü', 'paylaş']",other,-0.9325,negatif
"['pkk', 'orta', 'menzilli', 'füze', 'tskı', 'hedef', 'al']",other,-0.6124,negatif
"['pkkn', 'füze', 'tsk', 'birlik', 'toplantı', 'hal', 'tam', 'isabet', 'hedef', 'al', 'türk', 'asker', 'hayat', 'kaybet']",other,-0.4588,negatif
"['türk', 'savaş', 'uçak', 'hastane', 'bombala']",other,-0.4588,negatif
"['türk', 'savaş', 'uçak', 'suriye', 'derik', 'bölge', 'ki', 'sivil', 'hastane', 'bombala']",other,-0.7906,negatif
"['türk', 'sılahlı', 'kuvvet', 'ait', 'çankırı', 'obüs', 'fabrika', 'katar', 'sat']",other,-0.25,negatif
"['gazeteci', 'yavuz', 'selim', 'demirağ', 'krtde', 'in', 'demirel', 'hazırla', 'sun', 'gündem', 'özel', 'program', 'türk', 'silahlı', 'kuvvet', 'ait', 'çankırı', 'obüs', 'fabrika', 'katar', 'sat', 'söyle']",other,0.8402,pozitif
"['milli', 'savun', 'bakanlık', 'logo', 'arap', 'kılıcı', 'ekle']",other,-0.7184,negatif
"['logo', 'değiş', 'milli', 'savun', 'bakanlık', 'logo', 'yıldız', 'ek', 'olarak', 'arap', 'kılıcı', 'ekle']",other,-0.7184,negatif
"['kuleli', 'asker', 'lise', 'arap', 'sat']",other,-0.4588,negatif
"['sey', 'açıkla', 'haraç', 'mezat', 'kuleli', 'asker', 'lise', 'bina', 'arap', 'sat', 'milli', 'manevi', 'para', 'tahvil', 'et', 'şey', 'kıymet', 'yok', 'nazar', 'ifade', 'kullan']",other,-0.8402,negatif
"['tskya', 'suriyeli', 'subay', 'astsubay', 'al']",other,0.0,nötr
"['suriyeli', 'insan', 'tskda', 'asteğmen', 'subay', 'olarak', 'görev', 'yap', 'biz', 'tsk', 'iç', 'gel', 'bilgi', 'i']",other,0.6124,pozitif
"['ev', 'ol', 'insan', 'ikinci', 'kez', 'evsiz', 'bırak']",other,-0.25,negatif
"['muğlada', 'ki', 'askeri', 'kamp', 'misafir', 'et', 'depremzede', 'zor', 'çıkar']",other,-0.4588,negatif
"['ikinci', 'ordu', 'komutan', 'gürak', 'protokol', 'al']",other,-0.4588,negatif
"['orgeneral', 'metin', 'gürak', 'cumhurbaşkanı', 'antep', 'ki', 'karşıla', 'protokol', 'al']",other,-0.25,negatif
"['afet', 'müdahele', 'plan', 'asker', 'dahil', 'et']",other,-0.4588,negatif
"['afet', 'müdahale', 'plan', 'türk', 'silahlı', 'kuvvet', 'milli', 'savun', 'bakanlık', 'çözüm', 'ortak', 'yok', 'afet', 'operasyon', 'iç', 'asker', 'konumla']",other,-0.8402,negatif
"['asker', 'depremzede', 'koş', 'yer', 'bomba', 'at']",other,-0.6124,negatif
"['asker', 'deprem', 'sonra', 'ki', 'gün', 'suri', 'ırak', 'sivil', 'üzer', 'bomba', 'yağ']",other,-0.875,negatif
"['depre', 'ilk', 'gün', 'asker', 'saha', 'in']",other,0.0,nötr
"['mehmetçik', 'yardım', 'et', 'yer', 'bekle', 'aram', 'kurtar', 'çalışm', 'kat']",other,-0.7184,negatif
"['yardım', 'gel']",other,0.4588,pozitif
"['askeri', 'hava', 'araç', 'deprem', 'bölge', 'için', 'seferber', 'et']",other,-0.7906,negatif
"['kimyasal', 'silah', 'kullan']",other,-0.6124,negatif
"['türk', 'ordu', 'barış', 'pınar', 'hareket', 'fosfor', 'bomba', 'kimyasal', 'silah', 'kullan']",other,-0.7906,negatif
"['alev', 'iz', 'gör']",other,0.0,nötr
"['barış', 'pınar', 'harekat', 'hava', 'bırak', 'patlayıcı', 'iz', 'gözlen']",other,-0.8402,negatif
"['aain', 'şehir', 'bombala']",other,-0.4588,negatif
"['türkiye', 'alain', 'şehir', 'yasaklı', 'silah', 'vur']",other,-0.7184,negatif
"['bekle', 'anne', 'acı', 'fotoğraf']",other,0.0,nötr
"['harekat', 'esna', 'hayat', 'kaybet', 'çocuk', 'baş', 'bekle', 'anne', 'fotoğraf', 'yayınla']",other,-0.25,negatif
"['silah', 'baş', 'yan']",other,-0.25,negatif
"['kullan', 'kimyasal', 'silah', 'yüz', 'baş', 'derece', 'yanık', 'oluş', 'çocuk', 'hayat', 'kaybet']",other,-0.7906,negatif
"['trump', 'kürt', 'ihanet', 'et']",other,-0.25,negatif
"['yap', 'harekat', 'trumptan', 'açıkla', 'gel']",other,0.0,nötr
"['trump', 'sessiz']",other,-0.25,negatif
"['sosyal', 'medya', 'kullanıcı', 'harekat', 'snra', 'trumpı', 'suçla', 'bu', 'sen', 'suçun']",other,-0.6124,negatif
"['asker', 'kafa', 'tut']",other,0.25,pozitif
"['barış', 'pınar', 'harekat', 'sivil', 'asker', 'kafa', 'tut']",other,-0.6124,negatif
"['hamas', 'olimpiyat', 'tehdit', 'et']",other,0.0,nötr
"['video', 'yüz', 'kapalı', 'hamas', 'militan', 'gör', 'li', 'fransa', 'israi', 'ver', 'destek', 'misille', 'yap', 'bahset', 'arapça', 'paris', 'sokak', 'kan', 'nehir', 'ak', 'diye', 'uyarı', 'bulun']",other,-0.6124,negatif
"['kate', 'düblör', 'kullan']",other,-0.25,negatif
"['dedektif', 'sun', 'gazete', 'yayımla', 'gal', 'prenses', 'kate', 'middeleto', 'eş', 'birlikte', 'windsor', 'alışveriş', 'yap', 'gör', 'video', 'ki', 'kişi', 'aslında', 'bilindik', 'dub', 'ol', 'söyle']",other,0.7184,pozitif
"['tik', 'tok', 'sosyalleşme', 'art']",other,-0.4588,negatif
"['tiktok', 'algoritma', 'yüz', 'kullanıcı', 'platform', 'normal', 'izle', 'içerik', 'maruz', 'kal', 'yüz', 'sıra', 'dış', 'şey', 'yap', 'göster']",other,-0.8402,negatif
"['rus', 'savaş', 'yanlı', 'fenome', 'büyük', 'gelir']",other,0.0,nötr
"['ukrayna', 'işgal', 'destekle', 'rus', 'sosyal', 'medya', 'ünlü', 'yap', 'yayın', 'üzer', 'büyük', 'reklam', 'gelir', 'el', 'et', 'orta', 'çıkar', 'kişi', 'günlük', 'olarak', 'savaş', 'dair', 'en', 'korkunç', 'görüntü', 'sahte', 'iddia', 'hesap', 'yer', 'ver', 'moda', 'kripto', 'para', 'reklam', 'paylaş']",other,-0.8402,negatif
"['fransa', 'ki', 'isyan', 'dair', 'paylaşım']",other,-0.25,negatif
"['grup', 'genç', 'erkek', 'polis', 'araç', 'sür', 'araç', 'pencere', 'sark', 'kişi', 'el', 'silah', 'tut', 'fotoğraf', 'twitter', 'Yransa', 'gün', 'fotoğraf', 'mesaj', 'paylaş']",other,-0.7906,negatif
"['okul', 'katliam', 'için', 'komplo', 'de']",other,-0.4588,negatif
"['komplo', 'teorisyen', 'alex', 'jones', 'milyon', 'dolar', 'tazminat', 'öde']",other,-0.7184,negatif
"['trump', 'tweet', 'kal']",other,-0.25,negatif
"['twitter', 'şiddet', 'yönel', 'iddia', 'trump', 'tweet', 'kal']",other,-0.7184,negatif
"['türkiye', 'kırmızı', 'liste', 'al']",other,-0.25,negatif
"['covid', 'prosedür', 'gerek', 'karşıla', 'türkiyeyei', 'liste', 'al']",other,0.4588,pozitif
"['düzce', 'elektrik', 'altyapı', 'çök']",other,0.25,pozitif
"['düzce', 'gölyaka', 'meydan', 'gel', 'büyüklük', 'ki', 'depre', 'ardından', 'elektrik', 'altyapı', 'çök']",other,0.6124,pozitif
"['akp', 'kadın', 'kol', 'başkan', 'kaymakam', 'ol']",other,0.0,nötr
"['akp', 'kadın', 'kol', 'mkyk', 'üye', 'ol', 'şeyma', 'şen', 'i', 'kasım', 'amasya', 'hamamöz', 'ilçe', 'vekil', 'kaymakam', 'olarak', 'atandıpartili', 'kişi', 'ilçe', 'kaymakam', 'olarak', 'atan', 'tepki', 'çek']",other,-0.6124,negatif
"['polis', 'eleştirel', 'paylaşım', 'yap', 'için', 'gözaltı', 'al']",other,0.25,pozitif
"['poli', 'içiş', 'bakan', 'süleyman', 'soylun', 'yakın', 'baltalima', 'polise', 'yıl', 'aşkın', 'süre', 'i', 'kal', 'ilişkin', 'eleştirel', 'sosyal', 'medya', 'paylaşım', 'yap', 'için', 'tutuklan', 'açık', 'al', 'söyle']",other,-0.4588,negatif
"['cumhurbaşkanlığı', 'korum', 'araç', 'için', 'yeni', 'lüks', 'araç', 'sipariş']",other,-0.25,negatif
"['cumhurbaşkanı', 'erdoğan', 'togg', 'yer', 'alman', 'audi', 'sipariş', 'ver']",other,0.25,pozitif
"['altı', 'afgan', 'iki', 'türk', 'vatandaş', 'hastanelik', 'et']",other,0.4588,pozitif
"['konya', 'ki', 'petrol', 'istasyon', 'jandarma', 'ön', 'afganlat', 'türk', 'işçi', 'hastanelik', 'et']",other,-0.4588,negatif
"['düzce', 'ki', 'rabia', 'anıt', 'kal']",other,0.0,nötr
"['düzce', 'ki', 'rabia', 'anıt', 'ilk', 'olarak', 'düzce', 'terminal', 'kavşak', 'yerleş', 'sürücü', 'görüş', 'engelle', 'trafik', 'kaza', 'sebebiyet', 'ver', 'gerekçe', 'kal']",other,-0.6124,negatif
"['oecd', 'veri', 'göre', 'türkiye', 'kadın', 'şiddet', 'konu', 'birinci', 'sıra']",other,-0.7184,negatif
"['ekonomik', 'işbirliği', 'kalk', 'örgüt', 'oecd', 'yıl', 'veri', 'göre', 'türkiye', 'kadın', 'şiddet', 'oran', 'yüz', 'neredeyse', 'kadın', None, 'hayat', 'erkek', 'şiddet', 'maruz', 'kal']",other,-0.867,negatif
"['abd', 'haarp', 'sistem', 'düzce', 'deprem', 'tetikle', 'ol']",other,-0.6124,negatif
"['düzce', 'halk', 'deprem', 'sıra', 'gör', 'bazı', 'ışıma', 'sonuç', 'abdn', 'haarp', 'sistem', 'depre', 'tetikle', 'savun']",other,-0.875,negatif
"['tasarruf', 'kez', 'öğrenci', 'vur']",other,0.0,nötr
"['tasarruf', 'tedbir', 'genelge', 'neden', 'söke', 'köy', 'ki', 'öğrenci', 'okul', 'servi', 'taşı']",other,0.25,pozitif
"['kredi', 'kart', 'aidat', 'iade', 'et']",other,-0.4588,negatif
"['haz', 'maliye', 'bakanlık', 'taraf', 'kredi', 'kart', 'aidat', 'iade', 'et', 'iddia', 'et', 'paylaşım', 'kredi', 'kart', 'aidat', 'geri', 'al', 'iste', 'gönderi', 'yer', 'al', 'başvur', 'düğme', 'tıkla', 'işlem', 'başla', 'açıkla']",other,-0.9638,negatif
"['türkiye', 'taşkömür', 'kurum', 'özelleş']",other,0.0,nötr
"['mehmet', 'şimşek', 'ara', 'türkiye', 'taş', 'kömür', 'bulun', 'kamu', 'iktisadi', 'kurum', 'özelleş', 'tamamen', 'kapa', 'alakalı', 'çalış', 'yürü']",other,-0.4588,negatif
"['israilin', 'jet', 'yakıt', 'türkiye', 'git']",other,-0.4588,negatif
"['türkiye', 'israi', 'jet', 'yakıt', 'ihracat', 'ilişkin', 'belge', 'ulaş', 'bu', 'göre', 'türkiye', 'thyopet', 'petrol', 'ofi', 'üzer', 'israile', 'binlerce', 'ton', 'jet', 'yakıt', 'ihraç', 'et', 'et', 'devam', 'et']",other,-0.7906,negatif
"['itü', 'rektör', 'toggu', 'kaza', 'yap', 'hava', 'yastık', 'aç']",other,-0.25,negatif
"['itü', 'rektrü', 'toggu', 'kaza', 'yap', 'darbe', 'al', 'karşın', 'hava', 'yastık', 'aç', 'ol', 'gör']",other,-0.7906,negatif
"['mekez', 'banka', 'rapor', 'sız']",other,-0.6124,negatif
"['merkez', 'banka', 'rapor', 'dolar', 'gün', 'iç', 'lira', 'olacak', 'yaz']",other,0.4588,pozitif
"['ötv', 'kdvye', 'artış', 'gel']",other,0.25,pozitif
"['mehmet', 'şimşek', 'iş', 'insan', 'yap', 'toplantı', 'ötv', 'oran', 'art', 'kdvi', 'sabit', 'kal', 'mesaj', 'ver']",other,-0.6124,negatif
"['haftalık', 'mesai', 'süre', 'saat', 'saat', 'in']",other,-0.7906,negatif
"['türk', 'iş', 'kanun', 'değişiklik', 'gel', 'mesai', 'saat', 'değişiyorbazı', 'meslek', 'ki', 'çalış', 'süre', 'yüz', 'azal']",other,-0.8402,negatif
"['deprem', 'yardım', 'üsküdar', 'belediye', 'otoparkı', 'bekle']",other,0.25,pozitif
"['vatandaş', 'yıl', 'önce', 'deprem', 'bölge', 'gönder', 'üsküdar', 'belediye', 'teslim', 'et', 'yardım', 'otoparktan', 'çık']",other,0.25,pozitif
"['yıl', 'ek', 'mtv', 'öde']",other,-0.4588,negatif
"['deniz', 'zeyrek', 'canlı', 'yayın', 'dile', 'getir', 'biz', 'ikinc', 'motorlu', 'taşıt', 'vergi', 'al']",other,0.25,pozitif
"['ankara', 'imf', 'heyet', 'türkiye', 'davet', 'et', 'öğren']",other,-0.4588,negatif
"['şu', 'an', 'imf', 'haz', 'maliye', 'bakanlık', 'ara', 'eylül', 'ay', 'üst', 'düzey', 'ziyaret', 'için', 'görüşme', 'yap', 'eylül', 'ayı', 'orta', 'büyük', 'ihtimal', 'heyet', 'türkiye', 'gel', 'üst', 'düzey', 'heyet', 'ol']",other,0.4588,pozitif
"['tofaş', 'renaultn', 'bursa', 'ki', 'fabrika', 'iflas', 'et']",other,0.0,nötr
"['hyundaitoyotarenault', 'tofaş', 'üretim', 'dur', 'karar', 'ver', 'duy']",other,-0.25,negatif
"['tllik', 'madeni', 'para', 'tevadüle', 'gir']",other,-0.6124,negatif
"['vatandaş', 'bul', 'tllik', 'madeni', 'para', 'sosyal', 'medya', 'hesap', 'paylaş']",other,-0.4588,negatif
"['mehmet', 'şimşek', 'kkm', 'sitem']",other,-0.4588,negatif
"['bakan', 'şimşek', 'kur', 'korumalı', 'mevduat', 'kal', 'söyle', 'devlet', 'yük', 'ol', 'söyle']",other,-0.4588,negatif
"['tcbm', 'başkan', 'turgut', 'özal', 'akraba', 'çık']",other,0.4588,pozitif
"['cumhurbaşkanı', 'recep', 'tayyip', 'erdoğan', 'imza', 'türkiye', 'cumhuriyet', 'merkez', 'banka', 'başkanlık', 'atan', 'hafize', 'gaye', 'erka', 'malatyalı', 'türkiye', 'cumhuriyet', 'cumhurbaşkanı', 'turgut', 'özal', 'akraba', 'ol', 'ön', 'sür']",other,-0.9325,negatif
"['cumhurbaşkanı', 'erdoğan', 'yeni', 'asgari', 'ücret', 'açıkla']",other,0.25,pozitif
"['cumhurbaşkanı', 'recep', 'tayyip', 'erdoğan', 'temmuz', 'ay', 'asgari', 'ücret', 'yap', 'ol', 'ara', 'zam', 'bin', 'tl', 'olarak', 'açıkla']",other,-0.25,negatif
"['botaş', 'rusya', 'sat']",other,0.0,nötr
"['biim', 'nsan', 'ali', 'arif', 'türk', 'rus', 'gazprom', 'borcu', 'karşılık', 'türkiye', 'botaş', 'iste']",other,-0.25,negatif
"['memur', 'maaş', 'bin', 'lira', 'ol']",other,0.0,nötr
"['erdoğan', 'temmuz', 'ayı', 'için', 'bin', 'tl', 'olar', 'açıkla', 'en', 'düşük', 'memur', 'maaş', 'brüt', 'tutar', 'ol', 'net', 'miktar', 'i', 'bin', 'tl', 'ol', 'söyle']",other,-0.7184,negatif
"['abdli', 'milyar', 'george', 'soros', 'hayat', 'göz', 'yum']",other,0.0,nötr
"['irlan', 'li', 'kaynak', 'dayan', 'yap', 'bazı', 'paylaşım', 'yaş', 'ki', 'george', 'soro', 'geçir', 'kalp', 'kriz', 'sonuç', 'hayat', 'kaybet', 'dair', 'ifade', 'gör']",other,-0.7184,negatif
"['the', 'guardian', 'selçuk', 'yaz']",other,0.25,pozitif
"['bayraktar', 'dünya', 'savun', 'sanayi', 'trilyon', 'dolar', 'zarar', 'ver']",other,-0.4588,negatif
"['gün', 'iç', 'hasar', 'tespit', 'başvuru', 'bulun', 'dask', 'öde', 'al']",other,-0.7184,negatif
"['kat', 'mülkiyet', 'ol', 'dask', 'yap', 'enkaz', 'sağ', 'çık', 'vatandaş', 'ihbar', 'yap', 'hasar', 'öde', 'al', 'süre', 'bit', 'son', 'gün', 'kal']",other,-0.8402,negatif
"['isveçli', 'mobilya', 'üretici', 'nato', 'gerginlik', 'neden', 'restoran', 'yoğurt', 'satış', 'dur']",other,-0.8402,negatif
"['türkiye', 'isveç', 'nato', 'üyelik', 'onayla', 'ikean', 'mağaza', 'yoğurt', 'satış', 'yasakla', 'duy']",other,-0.6124,negatif
"['taksim', 'doğalgaz', 'bulun']",other,-0.4588,negatif
"['istanbul', 'yayalaş', 'proje', 'kapsam', 'yap', 'kazı', 'sonuç', 'milyar', 'metre', 'küp', 'doğalgaz', 'bulun']",other,-0.4588,negatif
"['doğalgaz', 'metreküp', 'fiyat', 'zam']",other,0.25,pozitif
"['enerji', 'piyasa', 'düzenle', 'kurum', 'özel', 'şirket', 'yürü', 'boru', 'hat', 'aracılık', 'doğalgaz', 'kullanıcı', 'temin', 'sağla', 'dağıtım', 'şebeke', 'inşaa', 'et', 'bakım', 'onarım', 'hizmet', 'kapsa', 'yeni', 'abone', 'yönelik', 'doğalgaz', 'hizmet', 'bede', 'li', 'zam', 'açıkla']",other,0.9001,pozitif
"['gaziantep', 'toki', 'konut', 'tamam', 'suriyeli', 'çık']",other,0.25,pozitif
"['yurt', 'artık', 'örtü', 'li', 'ol', 'çık', 'bağıra', 'bağır', 'meydan', 'gel', 'işgali', 'örnek', 'gaziantep', 'yap', 'toplu', 'konut', 'çık', 'kura', 'sonuç', 'tüm', 'ilçe', 'durum', 'aynı']",other,0.4588,pozitif
"['insül', 'artık', 'ücretsiz']",other,0.0,nötr
"['elilillyandco', 'ol', 'twitter', 'hesap', 'yap', 'paylaşım', 'insül', 'artık', 'ücretsiz', 'ol', 'duyur', 'büyük', 'heyecan', 'duy', 'ifade', 'yer', 'al']",other,-0.4588,negatif
"['in', 'üzer', 'zam', 'yap', 'ev', 'sahip', 'ara', 'ki', 'tutar', 'kiracı', 'iade', 'et']",other,-0.4588,negatif
"['yargıtay', 'kiracı', 'yüz', 'ten', 'fazla', 'yap', 'artış', 'geri', 'dönük', 'olarak', 'talep', 'et', 'ilişkin', 'karar', 'ver']",other,0.4588,pozitif
"['isviçre', 'hükümet', 'doğalgaz', 'derece', 'yüksel', 'komşu', 'şikayet', 'etenle', 'ödül', 'ver']",other,0.25,pozitif
"['isviçre', 'reklam', 'pano', 'ev', 'c', 'fazla', 'ısıs', 'o', 'ihbar', 'et', 'frank', 'kazan', 'yazı', 'yer', 'ver']",other,0.0,nötr
"['türkiye', 'ingiltereye', 'milyon', 'karanfil', 'gönder']",other,-0.7184,negatif
"['kraliçe', 'elizabethin', 'cenaze', 'için', 'türkiye', 'karanfil', 'gönder']",other,-0.8402,negatif
"['almanya', 'kdvyi', 'düşür']",other,-0.25,negatif
"['almanya', 'hükümet', 'kdvyi', 'geçici', 'sürelik', 'dan', 'ye', 'in', 'açıkla']",other,-0.25,negatif
"['hamas', 'lider', 'heniyye', 'amit', 'nakesh', 'isim', 'li', 'mossad', 'ajan', 'taraf', 'suikas', 'uğra']",other,0.0,nötr
"['israil', 'kaynak', 'açıkla', 'yap', 'heniyye', 'ölüm', 'ol', 'kişi', 'nakesh', 'isim', 'li', 'mossad', 'ajan']",other,-0.4588,negatif
"['trumpı', 'vur', 'saldırgan', 'aslında', 'su', 'kule', 'i']",other,0.0,nötr
"['saldırı', 'zanlı', 'crooks', 'gerçekleş', 'su', 'kule', 'yer', 'al', 'başka', 'kişi', 'trumpı', 'vur', 'orta', 'çık']",other,-0.7906,negatif
"['fotoğraf', 'ki', 'kız', 'mecdel', 'şems', 'saldırı', 'öl']",other,-0.4588,negatif
"['el', 'ki', 'istihbarat', 'yap', 'değerlen', 'sonuç', 'roket', 'lübna', 'güney', 'ki', 'şeba', 'belde', 'kuze', 'ateşle', 'belir', 'saldırı', 'lübnan', 'hizbullah', 'düzenle', 'savun']",other,-0.7906,negatif
"['sultan', 'vahdeddi', 'gazete', 'ver', 'demeç', 'türklük', 'aşağıla', 'ifade', 'kullan']",other,0.25,pozitif
"['sosyal', 'medya', 'sultan', 'vahdeddi', 'el', 'ahram', 'gazete', 'türk', 'din', 'soy', 'sop', 'yurt', 'belirsiz', 'karmakarışık', 'cahil', 'sürü', 'i', 'yorum', 'bulun', 'iddia', 'ön', 'sür']",other,-0.7184,negatif
"['time', 'dergi', 'elon', 'muskı', 'yıl', 'kişi', 'seç']",other,0.0,nötr
"['sosyal', 'medya', 'uygulama', 'facebook', 'paylaş', 'gönderi', 'elon', 'muskın', 'time', 'dergi', 'taraf', 'yıl', 'kişi', 'seç', 'iddia', 'et']",other,-0.6124,negatif
"['avrupa', 'merkez', 'banka', 'atatürk', 'fotoğraflı', 'hatıra', 'para', 'bas']",other,-0.25,negatif
"['sosyal', 'medya', 'nominal', 'değer', 'sıfır', 'ol', 'üzer', 'gazi', 'mustafa', 'kemal', 'atatürk', 'anıtkabir', 'resim', 'yer', 'al', 'hatıra', 'para', 'fotoğraf', 'paylaş', 'para', 'avrupa', 'merkez', 'banka', 'taraf', 'basıl', 'iddia', 'et']",other,-0.9001,negatif
"['vikings', 'dizi', 'başrol', 'oyuncu', 'travis', 'fimmel', 'müslüman', 'ol']",other,0.25,pozitif
"['vikings', 'dizi', 'ana', 'karakter', 'ragnar', 'lothbroku', 'canlan', 'travis', 'fimmel', 'takkeli', 'tesbihli', 'fotoğraf', 'paylaş', 'oyuncu', 'müslüman', 'ol', 'iddia', 'ön', 'sür', 'iddia', 'fotoğraf', 'haric', 'herhangi', 'resmi', 'açıkla', 'kaynak', 'vs', 'yer', 'al', 'gör']",other,-0.6124,negatif
"['threads', 'logo', 'simpson', 'dizi', 'ki', 'karak', 'esinle', 'oluş']",other,0.0,nötr
"['meta', 'taraf', 'kullanıcı', 'aç', 'thereads', 'logo', 'simpson', 'dizi', 'ki', 'homer', 'simpson', 'kulak', 'çizim', 'örnek', 'al', 'tasarla', 'iddia', 'et']",other,-0.25,negatif
"['ali', 'şir', 'nevai', 'türbe', 'yıkıl']",other,0.0,nötr
"['sosyal', 'medya', 'bazı', 'kullanıcı', 'afganista', 'batı', 'yer', 'al', 'herat', 'kent', 'ki', 'ali', 'şir', 'nevai', 'türbe', 'yık', 'başla', 'iddia', 'et']",other,-0.875,negatif
"['yıllık', 'tarih', 'cami', 'pvc', 'pencere', 'tak', 'ön', 'sür']",other,-0.4588,negatif
"['çanakkale', 'ayvacık', 'ilçe', 'bağlı', 'tuzla', 'köyün', 'yer', 'al', 'i', 'murat', 'taraf', 'yap', 'hüdavendigar', 'külliye', 'yürü', 'restorasyon', 'çalış', 'gündem', 'ol', 'bazı', 'gazete', 'sosyal', 'medya', 'hesap', 'restorasyon', 'sıra', 'yapı', 'doku', 'uygun', 'ol', 'malzeme', 'kullan', 'ön', 'sür']",other,-0.9001,negatif
"['stanley', 'kubrick', 'nasa', 'aya', 'iniş', 'video', 'sahte', 'ol', 'söyle', 'mi']",other,-0.7184,negatif
"['dr', 'strangelove', 'spaç', 'odyssey', 'clockwork', 'orange', 'the', 'shining', 'gibi', 'kült', 'film', 'yönetmen', 'stanley', 'kubrick', 'nasa', 'yayınla', 'aya', 'iniş', 'video', 'sahte', 'ol', 'kendi', 'taraf', 'filme', 'al', 'söyle', 'ilgili', 'haber', 'yay']",other,0.25,pozitif
"['filisti', 'söz', 'ermen', 'soykırım', 'anı', 'pul', 'bas', 'iddia']",other,-0.7184,negatif
"['sosyal', 'medya', 'çeşitli', 'platform', 'filisti', 'söz', 'ermen', 'soykırım', 'anı', 'pul', 'bas', 'iddia', 'edildipulun', 'olay', 'üncü', 'yıl', 'dönüm', 'basıl', 'ön', 'sür']",other,-0.8402,negatif
"['çengelkö', 'yer', 'al', 'kuleli', 'asker', 'lise', 'sat']",other,-0.4588,negatif
"['kuleli', 'asker', 'lise', 'bina', 'arap', 'sat', 'askeri', 'okul', 'kapa', 'alkışla', 'ses', 'çıkar', 'haber', 'yorum', 'yap', 'kına', 'yak']",other,0.4588,pozitif
"['izlanda', 'insan', 'şekil', 'elektrik', 'direk', 'inşa', 'et']",other,-0.25,negatif
"['izlanda', 'ki', 'elektrik', 'direk', 'yıl', 'en', 'iyi', 'tasarım', 'ödül', 'al']",other,0.4588,pozitif
"['cacabey', 'medrese', 'ki', 'kümbet', 'del', 'alüminyu', 'pencere', 'takıl']",other,0.0,nötr
"['cacabey', 'medrese', 'milyonluk', 'restorasyon', 'facia', 'tarihi', 'kubbe', 'alüminyu', 'pencere', 'tak']",other,0.6124,pozitif
"['topkapı', 'sara', 'ki', 'yıllık', 'çini', 'matkap', 'del']",other,-0.7184,negatif
"['topkapı', 'sara', 'ki', 'yıllık', 'iznik', 'çini', 'matkap', 'delin', 'ön', 'sür', 'internet', 'site', 'sosyal', 'mecra', 'paylaş', 'görsel', 'tarihi', 'çini', 'delik', 'bulun', 'göz', 'çarp']",other,-0.875,negatif
"['birleş', 'millet', 'asker', 'türkiye', 'tampon', 'bölge', 'mi', 'oluş']",other,-0.6124,negatif
"['görüntü', 'gaziantep', 'oguzel', 'gaziantep', None, 'ne', 'ol', 'birleş', 'millet', 'logolu', 'çöl', 'boya', 'yap', 'zırhlı', 'araç', 'gaziantep', 'iş', 'hayrol', 'bm', 'asker', 'türkiye', 'içeri', 'tampon', 'bölge', 'oluş', 'nere', 'git', 'türk', 'toprak', 'topla']",other,-0.8504,negatif
"['istanbul', 'nin', 'en', 'harika', 'yer', 'liste', 'birinci', 'sıra', 'mi']",other,0.0,nötr
"['istanbul', 'time', 'dergi', 'yıl', 'en', 'harika', 'yer', 'liste', 'ilk', 'sıra', 'yer', 'al']",other,-0.25,negatif
